userId,rating,movieId
4,4.0,Crime|Drama|Mystery|Thriller
4,1.0,Action|Sci-Fi|Thriller
4,5.0,Comedy|Drama
4,5.0,Comedy
4,1.0,Action|Adventure|Sci-Fi
4,4.0,Action|Adventure|Comedy
4,5.0,Action|Crime
4,2.0,Drama|Mystery|Thriller
4,4.0,Drama|Horror|Mystery
4,1.0,Action|Mystery
4,2.0,Comedy
4,5.0,Comedy
4,5.0,Comedy|Romance
4,5.0,Drama|Romance
4,4.0,Comedy|Musical|Romance
4,4.0,Western
4,5.0,Comedy|Drama
4,2.0,Action|Crime|Drama|Thriller
4,2.0,Comedy|Crime|Drama
4,4.0,Comedy|Drama|Fantasy
4,4.0,Comedy|Sci-Fi
4,5.0,Mystery|Romance|Thriller
4,4.0,Comedy|Drama|Musical
4,3.0,Comedy|Drama|Romance
4,5.0,Drama
4,4.0,Drama
4,1.0,Adventure|Comedy|Sci-Fi
4,4.0,Drama|Mystery|Thriller
4,4.0,Action|Mystery|Thriller
4,4.0,Comedy|Drama
4,4.0,Comedy|Drama
4,3.0,Comedy|Drama|Fantasy|Romance
4,5.0,Drama|Western
4,4.0,Drama|Mystery|Thriller
4,4.0,Drama
4,2.0,Comedy|Drama|Romance
4,1.0,Adventure|Comedy|Fantasy
4,5.0,Action|Adventure|Drama|Thriller|Western
4,2.0,Comedy
4,1.0,Comedy|Drama
4,3.0,Drama|Mystery
4,3.0,Comedy
4,5.0,Comedy
4,4.0,Drama
4,3.0,Comedy
4,4.0,Drama
4,4.0,Action|Drama|Romance
4,3.0,Comedy
4,1.0,Drama|Romance
4,3.0,Thriller
4,4.0,Drama
4,3.0,Adventure|Comedy|Crime
4,3.0,Comedy|Drama
4,4.0,Drama|Thriller|War
4,5.0,Crime|Drama|Thriller
4,3.0,Drama
4,4.0,Action|Adventure|Comedy|Sci-Fi
4,3.0,Drama|Romance
4,3.0,Action|Drama
4,2.0,Mystery|Thriller
4,5.0,Crime|Drama
4,4.0,Comedy|Drama|Romance
4,3.0,Drama
4,2.0,Drama
4,4.0,Drama
4,1.0,Drama|Musical|Romance
4,4.0,Comedy|Drama
4,3.0,Comedy
4,1.0,Comedy|Drama
4,3.0,Comedy|Drama|Romance
4,5.0,Drama
4,3.0,Crime|Drama
4,4.0,Adventure|Children|Fantasy
4,4.0,Drama|Fantasy|Horror|Thriller|War
4,5.0,Drama|War
5,4.0,Adventure|Animation|Children|Comedy|Fantasy
5,4.0,Comedy|Crime|Thriller
5,4.0,Children|Drama
5,4.0,Crime|Drama
5,3.0,Comedy|Romance
5,4.0,Crime|Mystery|Thriller
5,5.0,Comedy|Drama|Romance
5,4.0,Action|Drama|War
5,3.0,Adventure|Drama|IMAX
5,3.0,Action|Adventure|Comedy|Crime
5,4.0,Comedy|Drama|Romance
5,5.0,Crime|Drama
5,3.0,Drama|Horror
5,4.0,Drama
5,3.0,Drama|Fantasy|Romance
5,1.0,Drama|Romance|War|Western
5,5.0,Crime|Drama
5,5.0,Comedy|Crime|Drama|Thriller
5,3.0,Drama
5,2.0,Action|Adventure|Sci-Fi
5,3.0,Crime|Drama
5,3.0,Comedy
5,3.0,Action|Crime|Drama|Thriller
5,2.0,Comedy|Romance
5,3.0,Adventure|Animation|Children|Drama|Musical|IMAX
5,4.0,Action|Comedy|Crime|Fantasy
5,2.0,Action|Adventure|Comedy|Romance|Thriller
5,3.0,Children|Comedy|Fantasy
5,4.0,Thriller
5,4.0,Action|Thriller
5,5.0,Drama
5,3.0,Drama|Romance
5,5.0,Drama|War
5,4.0,Children|Drama
5,3.0,Drama|Romance
5,4.0,Adventure|Animation|Children|Comedy|Musical
5,3.0,Action|Sci-Fi
5,5.0,Adventure|Drama|Western
5,3.0,Action|Crime|Thriller
5,5.0,Animation|Children|Drama|Fantasy|Musical
5,5.0,Animation|Children|Fantasy|Musical|Romance|IMAX
5,5.0,Animation|Children|Fantasy|Musical
5,3.0,Comedy|Romance
5,3.0,Comedy|Crime|Drama|Thriller
6,4.0,Adventure|Children|Fantasy
6,5.0,Comedy|Romance
6,3.0,Comedy|Drama|Romance
6,5.0,Comedy
6,4.0,Action|Crime|Thriller
6,4.0,Comedy|Romance
6,3.0,Adventure|Children
6,3.0,Action|Adventure|Thriller
6,4.0,Comedy|Drama|Romance
6,3.0,Adventure|Animation|Children
6,4.0,Action|Adventure|Romance
6,4.0,Crime|Drama
6,4.0,Drama|Romance
6,2.0,Comedy
6,2.0,Comedy|Crime|Thriller
6,5.0,Crime|Drama|Horror|Mystery|Thriller
6,4.0,Drama|Sci-Fi
6,3.0,Drama|Romance
6,4.0,Drama
6,3.0,Children|Drama
6,3.0,Drama
6,4.0,Mystery|Sci-Fi|Thriller
6,4.0,Children|Drama
6,5.0,Crime|Drama
6,4.0,Drama|War
6,4.0,Drama
6,3.0,Comedy|Drama|Thriller
6,4.0,Drama|Romance
6,4.0,Mystery|Thriller
6,1.0,Crime|Mystery|Thriller
6,4.0,Children|Comedy
6,4.0,Adventure|Children|Fantasy
6,4.0,Drama|Thriller
6,4.0,Drama
6,3.0,Comedy
6,3.0,Action|Sci-Fi|Thriller
6,4.0,Action|Sci-Fi|Thriller
6,3.0,Drama|Thriller
6,5.0,Action|Adventure|Drama
6,3.0,Children|Comedy
6,2.0,Comedy
6,4.0,Action|Thriller
6,4.0,Drama|Horror|Thriller
6,4.0,Comedy|Horror|Romance
6,4.0,Action|Adventure|Thriller
6,3.0,Drama|Thriller
6,1.0,Comedy
6,4.0,Comedy
6,3.0,Drama|Romance
6,5.0,Action|Drama|War
6,4.0,Action|Adventure|Comedy|Crime
6,3.0,Drama|Mystery
6,3.0,Adventure|Children|Fantasy
6,3.0,Comedy
6,3.0,Drama|Romance
6,4.0,Comedy
6,4.0,Action|Comedy|Crime|Drama|Thriller
6,4.0,Adventure|Children
6,4.0,Adventure|Drama|IMAX
6,4.0,Action|Drama|Romance|War
6,3.0,Action|Adventure|Comedy|Crime
6,4.0,Adventure|Children
6,3.0,Crime|Drama|Mystery
6,5.0,Action|Adventure|Mystery|Sci-Fi
6,3.0,Drama|Thriller|War
6,3.0,Action|Romance|Western
6,3.0,Action|Crime|Thriller
6,5.0,Action|Drama|Romance
6,3.0,Action|Adventure|Crime|Thriller
6,3.0,Comedy|Drama
6,3.0,Comedy
6,3.0,Horror
6,1.0,Drama|Romance
6,2.0,Comedy|Romance
6,3.0,Action|Children
6,3.0,Action|Crime|Thriller
6,3.0,Comedy|Romance
6,3.0,Comedy|Fantasy
6,2.0,Drama|Romance
6,4.0,Comedy|Drama|Romance
6,3.0,Horror|Sci-Fi
6,3.0,Drama|Fantasy
6,3.0,Action
6,3.0,Comedy|Drama
6,4.0,Drama|Romance
6,3.0,Action|Adventure|Sci-Fi
6,3.0,Drama
6,4.0,Western
6,4.0,Adventure|Comedy|Crime|Mystery
6,4.0,Comedy
6,3.0,Drama|Thriller
6,2.0,Comedy|Drama
6,3.0,Drama
6,4.0,Drama|Romance
6,3.0,Comedy|Drama|Romance
6,4.0,Drama|Thriller
6,5.0,Drama|Thriller
6,3.0,Adventure|Comedy
6,2.0,Comedy
6,4.0,Action|Comedy|Romance
6,4.0,Comedy|Romance
6,3.0,Animation|Children|Comedy|Romance
6,3.0,Thriller
6,3.0,Children|Comedy|Fantasy
6,5.0,Comedy
6,4.0,Children|Comedy
6,3.0,Action
6,4.0,Comedy|Romance
6,3.0,Drama|Horror
6,3.0,Drama
6,3.0,Comedy|Sci-Fi
6,5.0,Mystery|Thriller
6,3.0,Adventure|Children|Comedy|Fantasy|Romance
6,4.0,Drama
6,5.0,Children|Drama
6,3.0,Drama|Fantasy|Romance
6,3.0,Drama|Romance|War|Western
6,3.0,Comedy
6,3.0,Drama|Romance
6,4.0,Drama
6,3.0,Drama|Horror|Sci-Fi
6,4.0,Comedy
6,4.0,Comedy|Romance
6,5.0,Drama
6,3.0,Drama
6,4.0,Comedy|Drama|Romance
6,3.0,Drama
6,2.0,Action|Crime|Thriller
6,3.0,Comedy|Romance
6,3.0,Drama|Thriller
6,4.0,Action|Drama|Sci-Fi|Thriller
6,3.0,Action|Crime|Drama|Thriller
6,2.0,Comedy|Crime|Drama|Thriller
6,3.0,Drama|Romance
6,3.0,Action|Thriller|Western
6,4.0,Comedy|Drama
6,3.0,Comedy
6,1.0,Comedy
6,3.0,Animation|Children
6,5.0,Children|Drama|Fantasy|Mystery
6,4.0,Action|Drama|Thriller
6,5.0,Action|Adventure|Sci-Fi
6,4.0,Comedy|Drama|Fantasy
6,5.0,Crime|Drama
6,1.0,Action|Comedy|Sci-Fi
6,4.0,Adventure|Drama|Sci-Fi
6,3.0,Action|Crime|Horror
6,3.0,Horror|Sci-Fi
6,5.0,Comedy
6,3.0,Drama|War
6,5.0,Drama
6,4.0,Comedy|Romance
6,4.0,Adventure|Drama|War
6,3.0,Comedy
6,3.0,Children
6,3.0,Comedy
6,3.0,Drama|Film-Noir|Romance
6,3.0,Comedy
6,5.0,Action|Crime|Drama|Thriller
6,5.0,Drama|Mystery|Thriller
6,4.0,Comedy|Drama|Romance
6,3.0,Comedy|Drama
6,4.0,Action|Crime|Fantasy|Thriller
6,4.0,Drama
6,4.0,Children|Comedy|Fantasy
6,5.0,Comedy|Drama|Romance|War
6,3.0,Comedy|Romance
6,3.0,Drama
6,3.0,Comedy|Drama|Romance
6,3.0,Action|Comedy
6,4.0,Comedy|Drama|Romance
6,3.0,Adventure|Children|Romance
6,5.0,Adventure|Animation|Children|Drama|Musical|IMAX
6,3.0,Drama|Horror|Mystery|Thriller
6,4.0,Action|Comedy|Crime|Fantasy
6,5.0,Adventure|Comedy|Western
6,4.0,Action|Comedy
6,3.0,Comedy|Drama
6,3.0,Children|Comedy
6,5.0,Action|Romance|Thriller
6,3.0,Comedy|Romance
6,4.0,Action|Adventure|Comedy|Romance|Thriller
6,3.0,Drama|Romance
6,3.0,Drama|Horror|Romance|Thriller
6,3.0,Western
6,3.0,Action|Fantasy
6,3.0,Children|Comedy|Fantasy
6,3.0,Drama
6,4.0,Comedy|Thriller
6,3.0,Western
6,3.0,Comedy
6,3.0,Horror|Sci-Fi|Thriller
6,5.0,Adventure|Comedy|Western
6,4.0,Action|Adventure|Thriller
6,3.0,Comedy|Sci-Fi
6,3.0,Comedy
6,4.0,Comedy|Romance
6,3.0,Comedy
6,4.0,Comedy|Drama
6,4.0,Drama|Thriller
6,3.0,Adventure|Children|Drama
6,5.0,Thriller
6,3.0,Drama|Western
6,3.0,Comedy
6,2.0,Action|Comedy|War
6,4.0,Comedy|Romance
6,4.0,Drama|Romance
6,3.0,Comedy|Drama
6,4.0,Action|Thriller
6,4.0,Drama
6,4.0,Drama|Musical
6,5.0,Action|Adventure|Sci-Fi|Thriller
6,3.0,Action|Adventure|Comedy|Fantasy
6,3.0,Comedy
6,3.0,Thriller
6,4.0,Drama
6,3.0,Action|Crime|Drama
6,3.0,Action|Adventure|Thriller
6,3.0,Comedy|Romance
6,5.0,Comedy|Drama
6,3.0,Action|Children|Romance
6,3.0,Comedy
6,4.0,Drama
6,3.0,Drama|Romance
6,3.0,Drama
6,4.0,Drama|Romance
6,4.0,Comedy|Drama
6,3.0,Comedy
6,3.0,Drama
6,3.0,Drama|War
6,3.0,Children|Drama
6,3.0,Comedy|Crime|Horror
6,3.0,Drama
6,3.0,Drama
6,3.0,Comedy|Drama|Romance
6,3.0,Thriller
6,4.0,Comedy|Drama|Romance
6,3.0,Comedy|Romance|Thriller
6,2.0,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
6,3.0,Action|Mystery|Thriller
6,3.0,Action|Adventure|Comedy|Romance
